Id,SalePrice
1660,139771.08318366925
1661,369478.8375546094
1662,321197.34115441865
1663,320290.3768365737
1664,409765.9086783128
1665,287589.49674448953
1666,294416.77097864076
1667,301144.3767714766
1668,311068.43222248787
1669,294135.08317468385
1670,309607.31745781493
1671,258031.78917898657
1672,373949.8834079907
1673,288984.31489519915
1674,256104.49212394468
1675,184261.94698495348
1676,194495.5877266873
1677,215751.53985017724
1678,385225.9163662568
1679,317550.0743173298
1680,273744.5593898636
1681,242624.34331404697
1682,290983.61341658095
1683,191453.96031812252
1684,205367.18687181384
1685,178645.41651455685
1686,173983.81760038785
1687,183875.35029637394
1688,207697.6780485909
1689,207857.60429352568
1690,218206.03701964743
1691,207595.92666728422
1692,263883.4662975457
1693,184903.46689563547
1694,192688.45578921493
1695,187030.71102920873
1696,273398.68031157413
1697,190324.88949929946
1698,322581.76989972894
1699,296639.41711797775
1700,248601.67624313105
1701,272200.4128197592
1702,256953.94967289432
1703,260682.61431828095
1704,280005.3812304882
1705,237926.4876466021
1706,359846.5921787892
1707,191239.42045589793
1708,203847.54042616254
1709,273375.43777390406
1710,230253.34372282377
1711,276728.05900152074
1712,248476.88040953944
1713,265717.42540076235
1714,218031.77815508703
1715,204382.82981284545
1716,181337.5546333897
1717,193123.9690419759
1718,138440.22942414018
1719,212631.55820684927
1720,247816.2462435502
1721,182635.32577535463
1722,128292.1086559107
1723,163519.81733217975
1724,224168.86718081334
1725,231613.58153498196
1726,185827.0100416306
1727,146846.67196882493
1728,196382.62753713084
1729,167136.83910668874
1730,169671.62224411382
1731,118094.66031956533
1732,120029.45312972018
1733,106878.68386154016
1734,106642.88907915424
1735,125917.23628543038
1736,97700.8066149326
1737,326756.1471171663
1738,237189.69112317078
1739,257069.34584279638
1740,183513.089383492
1741,185111.7331490498
1742,166941.38378141518
1743,180686.57133857603
1744,293106.0377102324
1745,217169.8568077993
1746,212675.972922937
1747,227237.65297553246
1748,219620.56478847587
1749,156429.9762330011
1750,143032.8693735823
1751,252131.37118051155
1752,104912.25323845912
1753,148643.39409850282
1754,227974.9937180041
1755,162722.11263178918
1756,140655.70517890132
1757,93073.48196036462
1758,154434.70671776915
1759,178144.07443712885
1760,175769.9527676073
1761,168543.17670758464
1762,164528.319841251
1763,168537.14204453467
1764,106948.78266279981
1765,188603.72741082613
1766,211968.80723948404
1767,251525.08902663435
1768,135765.37617157353
1769,180264.5201265777
1770,157390.5260550473
1771,105541.13127066987
1772,116345.93868632708
1773,105474.57724911533
1774,137811.02561561298
1775,137461.62957995385
1776,143667.19080857816
1777,96607.7024666036
1778,133829.5385052052
1779,129088.3873827469
1780,194737.44309849758
1781,108257.78330809064
1782,44540.03815816925
1783,138134.90223922208
1784,90700.54519166308
1785,101024.17373662628
1786,176530.80824290635
1787,159905.18936338765
1788,29018.92712792894
1789,96682.46097546956
1790,39190.07126225345
1791,209341.6242109898
1792,166160.8811609163
1793,160675.9713313596
1794,178525.2481417309
1795,120990.55832911446
1796,131570.18397225603
1797,146556.27110104146
1798,98822.83776913187
1799,99809.51106249425
1800,104857.64035182213
1801,90354.2857980458
1802,166359.5851119319
1803,165331.20617240667
1804,132109.13930096012
1805,143018.42146264226
1806,129127.28846260603
1807,175624.43734415784
1808,122828.94635167415
1809,125710.72276140889
1810,148160.05872114655
1811,62415.48240839457
1812,100898.17319269618
1813,107893.34418263682
1814,81925.88863961631
1815,18646.53552314802
1816,87649.41651572776
1817,99340.9861268613
1818,141507.41384332045
1819,121343.12573431665
1820,56876.850493606646
1821,124012.75866237679
1822,164530.90254975273
1823,33747.35058045108
1824,128067.86456691916
1825,131245.36038393457
1826,94278.82725241128
1827,95474.13404538343
1828,129229.7017191127
1829,175300.57527031447
1830,158896.11324975942
1831,176137.4152326081
1832,112160.24901406164
1833,152141.35831449972
1834,126313.64128762041
1835,125025.19875698956
1836,110162.62054333417
1837,104390.77646861924
1838,116287.83824646915
1839,76907.72432958405
1840,162959.67481070082
1841,130738.61350735044
1842,83727.5630896301
1843,117760.87444479042
1844,130857.93130595936
1845,141002.39357239986
1846,152350.19980032416
1847,150742.588381405
1848,23690.811343429377
1849,129321.21125054266
1850,113670.40025921538
1851,135002.24344336428
1852,118926.0454018719
1853,114142.74088814855
1854,183168.22274142667
1855,157730.5456755031
1856,240285.88703481294
1857,139578.76840982423
1858,127502.61089388817
1859,120907.4844639008
1860,159446.96796823782
1861,120125.72037590994
1862,288542.3824538919
1863,286868.80546429637
1864,286882.0050389003
1865,324738.2766972841
1866,312067.0696995687
1867,240518.67775745224
1868,275837.9528498079
1869,226473.05029107654
1870,253020.5605164112
1871,249300.00010774028
1872,177177.1716165603
1873,223708.99571174732
1874,139859.97164288582
1875,203256.80612760806
1876,207195.42376250983
1877,218949.14104578388
1878,216290.20518444665
1879,105521.54019090883
1880,146326.50843587215
1881,247752.61212075385
1882,244301.83592945314
1883,190093.16684358777
1884,203942.94873970514
1885,252243.36471739504
1886,266554.34863451147
1887,237397.4438186686
1888,293549.4646446586
1889,171276.4763215473
1890,108580.15388024924
1891,144087.31280393596
1892,67020.57803375088
1893,126727.56046847999
1894,104372.33716464392
1895,146899.38485202007
1896,112370.11770507856
1897,112089.6334501782
1898,116984.55728551676
1899,149526.67922353768
1900,151880.27835292649
1901,164085.1130673238
1902,138008.66137682064
1903,214269.7744678571
1904,128114.60032826639
1905,191098.63620845508
1906,153898.47370281233
1907,200362.43551376346
1908,131126.28656354756
1909,152398.0287517761
1910,134186.77372762887
1911,210805.6538908307
1912,272002.31461539003
1913,172947.65766291856
1914,48415.97099731094
1915,244871.15815957007
1916,25701.32471292885
1917,258351.71168798395
1918,146067.1916156602
1919,195760.53408293612
1920,171863.07806405379
1921,329750.70953917084
1922,294439.3710289523
1923,217123.92143009882
1924,230070.01164515177
1925,224178.97505086195
1926,331608.42487990856
1927,120929.02383421408
1928,165418.61601242237
1929,96985.75084668398
1930,131828.18042439083
1931,144551.2730722346
1932,136520.66527918307
1933,154811.67693949048
1934,183922.01132274256
1935,183283.8148038101
1936,182933.4715470972
1937,185628.6170038106
1938,172710.1594924468
1939,232186.50328101194
1940,192860.40865770844
1941,180240.57663886156
1942,195469.69914314733
1943,202768.53183035646
1944,276725.2354164063
1945,320787.3140116213
1946,162866.17165795132
1947,263291.7635870008
1948,177102.49838633067
1949,247346.8309718978
1950,209800.92398656695
1951,259335.57605895284
1952,224642.53556486755
1953,200263.30411280086
1954,215696.9758702356
1955,132904.1500902688
1956,311101.47699558176
1957,171254.2596135845
1958,300920.06399649684
1959,127326.10635232413
1960,82929.60017529153
1961,119076.20827929536
1962,105098.88795009558
1963,120831.58437208156
1964,97094.0497219488
1965,132795.19435577444
1966,145390.71270374465
1967,276009.11723346566
1968,331215.7342661065
1969,325435.46794576966
1970,335890.3795501061
1971,394041.3225067458
1972,332924.1503835898
1973,269781.6000321724
1974,292390.6678989653
1975,392831.7513523253
1976,293870.6633678118
1977,331652.6210054371
1978,294047.2049671449
1979,293356.71971506905
1980,189843.20997697162
1981,302446.2918149608
1982,224870.9287504789
1983,206841.334746239
1984,178377.6890450709
1985,244935.27910344955
1986,240742.12254094542
1987,193831.93984877737
1988,183549.433306837
1989,204790.2887696901
1990,222380.7522033474
1991,217028.43658242724
1992,236553.36539122858
1993,186224.05546169425
1994,230372.0639140911
1995,196800.26712093665
1996,274375.34760915395
1997,280062.08109398885
1998,296479.735323512
1999,268990.40374866687
2000,290355.3142822273
2001,268782.54005416203
2002,252177.0258675674
2003,260874.8079710335
2004,283687.95131521695
2005,221265.23212633422
2006,212593.8966808112
2007,257955.1603936951
2008,220163.49816316948
2009,195042.27082528337
2010,210559.75550279114
2011,163182.2179945875
2012,181919.224078333
2013,168112.6638669679
2014,184103.02073430526
2015,195716.824757559
2016,192649.36360565573
2017,200710.01317105605
2018,109202.76376754884
2019,129167.71292930958
2020,75757.02839069034
2021,86793.23514280189
2022,187604.7820976579
2023,128047.69786295947
2024,266736.2797008059
2025,322437.7535946262
2026,175016.05249376828
2027,150554.3528963721
2028,162433.53662740462
2029,164444.59567628033
2030,252140.2783275724
2031,245322.39874946
2032,231259.42151971185
2033,245865.56932171993
2034,172172.16391397873
2035,234573.4115574581
2036,221093.58596852398
2037,223383.91821383522
2038,290277.2779484475
2039,206325.24965536664
2040,333474.8156461455
2041,264378.2230972769
2042,207446.0548210591
2043,173400.90848455857
2044,192299.0160620825
2045,206176.22533928975
2046,123766.76897651679
2047,130160.84020579676
2048,140048.2360872242
2049,118835.3986385623
2050,176042.49389764294
2051,120951.8825173527
2052,137742.75444227946
2053,138071.2582895949
2054,63253.51612416492
2055,149789.53209325392
2056,142680.7552082087
2057,95073.75769789726
2058,207024.8651840035
2059,133994.91086792783
2060,195763.05838800385
2061,192045.2879948637
2062,109654.2024581749
2063,101273.65154562844
2064,126033.99866642174
2065,116858.6316444606
2066,181833.75982454955
2067,123122.37237635348
2068,122158.35804936592
2069,70802.25485979952
2070,88850.80987042398
2071,66664.95874507702
2072,164755.7701461343
2073,130148.20769546553
2074,179502.080325705
2075,144065.25561690563
2076,122912.69023639127
2077,118861.73828511918
2078,100176.59447055799
2079,137890.22196821612
2080,118469.70487271203
2081,108033.22110870318
2082,106482.43776614172
2083,132720.10749687045
2084,88217.77148120431
2085,99565.56787759694
2086,156022.51237489074
2087,128597.34663937893
2088,102952.19761526142
2089,63988.88646950468
2090,118669.06830603397
2091,80516.4219278692
2092,146921.76603644295
2093,121084.02054796927
2094,142041.10899513424
2095,135369.8737221607
2096,78892.076533376
2097,86379.84507644328
2098,142704.1487427149
2099,16053.002995385905
2100,60445.2177268432
2101,107275.40700998018
2102,138118.81670396938
2103,90238.33652881393
2104,129882.27161505492
2105,126364.62322456809
2106,29959.913821633556
2107,196763.54957164195
2108,117788.23729107482
2109,93321.1376498777
2110,116702.40503953188
2111,167635.5684341502
2112,115151.00346919918
2113,107745.4756327495
2114,112619.79317474645
2115,143246.53499307926
2116,119901.85541108483
2117,138752.99582109903
2118,123878.97443692992
2119,103183.93144542747
2120,116163.71592928888
2121,56328.62479778868
2122,75818.851966799
2123,107674.19465269265
2124,177896.15093496
2125,123803.32612502063
2126,147884.13448666641
2127,168622.14028812526
2128,123156.35501462105
2129,119903.60376768117
2130,119620.32797034457
2131,189351.71756244218
2132,127844.35192486667
2133,131165.52099221386
2134,128366.00454893382
2135,118173.73665324552
2136,32680.838393496233
2137,102682.38532821671
2138,134859.52238298906
2139,160195.04639419657
2140,134774.14151806477
2141,156865.02176005067
2142,109184.9794698651
2143,136416.31455637864
2144,97416.92741086148
2145,133819.09860853362
2146,184067.08000150695
2147,150813.48350524646
2148,164146.9117808037
2149,136974.35566157848
2150,228243.44128923514
2151,131828.00028037792
2152,164614.15892919758
2153,196059.03594360664
2154,105965.72390681831
2155,142316.80320987944
2156,255414.13209652156
2157,245309.10224990966
2158,226544.40361540276
2159,216919.8121312037
2160,187938.3834301387
2161,256024.5640907432
2162,365927.0091404256
2163,321274.2353383354
2164,250849.3562236256
2165,204634.73553083022
2166,151247.14529705886
2167,215642.44790186733
2168,192930.4928382435
2169,193024.86784657137
2170,212893.42206809693
2171,158484.21579323336
2172,131121.28955300408
2173,198227.4678867741
2174,229431.97902284912
2175,293928.57498137583
2176,281185.2976793668
2177,227921.53790328628
2178,229450.59055204317
2179,150157.03852576367
2180,239638.31520225503
2181,191582.04560923995
2182,225001.98264496564
2183,189472.70200983202
2184,128021.57690682774
2185,125923.1438048177
2186,162876.62947544758
2187,164140.0657432878
2188,161023.6864297334
2189,259826.21715066908
2190,72163.56312077527
2191,73815.56531053677
2192,58800.44239564845
2193,110458.36418936006
2194,115199.6779752518
2195,83703.9071552672
2196,72264.96965093364
2197,91158.55711463653
2198,173691.93771426938
2199,198392.87035722518
2200,151870.26330940938
2201,142631.94681845116
2202,200128.30534467148
2203,121216.90754257748
2204,135994.5303788972
2205,100375.31844322197
2206,146236.83270474197
2207,210637.6676256808
2208,244678.82181327045
2209,185385.42365282844
2210,131470.94415507535
2211,132317.07587128086
2212,113046.0290546834
2213,96170.97461190564
2214,127702.78578721825
2215,94757.8885131022
2216,129677.71288233553
2217,25284.7327318741
2218,70520.46588104626
2219,71298.68312332011
2220,46313.99900481908
2221,244708.41697834549
2222,230327.629312027
2223,281058.0024525032
2224,238531.2198306818
2225,127219.38284649118
2226,178079.72962942324
2227,216305.83706661523
2228,273077.3782927091
2229,235483.61063149828
2230,144799.88564909808
2231,208663.4772349149
2232,200936.18643022352
2233,188142.95894474885
2234,249743.91464094236
2235,203420.9085007382
2236,249821.35342711606
2237,297319.93155568535
2238,255331.97368109645
2239,129170.1730797959
2240,156955.35762675176
2241,148396.46354949754
2242,109255.0428665271
2243,101394.29853720916
2244,81797.43131646607
2245,82367.82110054686
2246,131072.76835039584
2247,131082.74474485288
2248,113493.76559688081
2249,110197.72880112613
2250,130041.4173778349
2251,103041.19161972986
2252,192335.78735636803
2253,165549.1265187431
2254,184174.47692694934
2255,208069.7111112438
2256,182909.6024062778
2257,192373.38486630796
2258,176475.8398048801
2259,183336.19386029989
2260,171961.31960482337
2261,198973.0671316539
2262,204073.04764373135
2263,312233.2593842924
2264,378604.7069798182
2265,169284.3227255924
2266,250267.7814172611
2267,324990.46145834937
2268,355708.949442131
2269,168418.1332125964
2270,202515.92475276068
2271,229894.62113322807
2272,239037.58760861563
2273,171456.2439078933
2274,199493.6665784486
2275,181374.15456342953
2276,183732.56850078073
2277,194766.88091116212
2278,170185.80713728396
2279,98745.13026702963
2280,86613.61732703936
2281,157865.3652035524
2282,174732.74665366532
2283,115030.59226358985
2284,98577.71300099068
2285,136158.99510402326
2286,111593.30144827161
2287,308007.6782312561
2288,256651.63644177513
2289,304579.63446194446
2290,343893.0726649754
2291,295669.16386178695
2292,369641.6556360987
2293,354463.54169173236
2294,317334.6720225075
2295,388681.3679298004
2296,238218.76893060398
2297,290802.88558061
2298,288648.414120357
2299,310206.4876578334
2300,293514.0212889316
2301,280130.5274800097
2302,253006.8324345944
2303,248622.7479988914
2304,241610.22106260876
2305,186548.31994356518
2306,188026.31398797524
2307,194516.64791677496
2308,215245.69985058927
2309,261733.15249043005
2310,204552.33221934852
2311,211730.32768662833
2312,184979.77531616297
2313,174152.58293213486
2314,187254.80338619277
2315,179883.01836294984
2316,206802.96321223164
2317,189643.27723906725
2318,168518.0234791357
2319,191564.30566933937
2320,187616.49219970498
2321,258533.26875875145
2322,200248.960658296
2323,194205.30259523517
2324,210439.17500325432
2325,203074.22561819665
2326,190484.76575081935
2327,205481.04670518078
2328,219057.66948521812
2329,197214.44818304107
2330,193019.76505710185
2331,306035.13349030074
2332,335889.10828075884
2333,300067.9123339006
2334,247468.58467573486
2335,271149.82246947335
2336,289534.3483512143
2337,183568.45641665696
2338,267993.8046987748
2339,235451.5557874376
2340,355667.5539635741
2341,202223.39609769452
2342,244028.39435782447
2343,232739.26159051666
2344,231346.6628790209
2345,240423.15601036535
2346,204421.9404070552
2347,184937.43699854403
2348,233621.5086012769
2349,171385.75452844426
2350,276448.7267206523
2351,227330.83821755624
2352,254562.13458176423
2353,244677.8412603275
2354,141888.74812550307
2355,155369.85505075823
2356,158638.06693118648
2357,202882.27984671993
2358,186630.37961858604
2359,126105.65949648083
2360,118469.11817338644
2361,142171.78037829231
2362,267616.5365241424
2363,146175.02220520494
2364,194250.6550716085
2365,223653.38474992383
2366,193411.35278116935
2367,207559.69793857215
2368,191287.5236719814
2369,195078.97829256323
2370,170448.31261852407
2371,137866.35528067965
2372,180555.7691326372
2373,279195.0424732389
2374,293389.145233613
2375,234510.89851231896
2376,281226.2968076023
2377,300276.43536684196
2378,161499.25463813148
2379,222366.15945694013
2380,153724.3174588359
2381,185761.27535216976
2382,242829.71906263265
2383,215958.86887150095
2384,249463.27932415204
2385,179095.24407283962
2386,136018.79428868997
2387,119061.37931035506
2388,123554.50034032715
2389,129446.48224447784
2390,154295.95767248282
2391,130305.1648388512
2392,90389.06575508625
2393,181953.49591131601
2394,133606.194833684
2395,205435.99257692113
2396,146056.03879011725
2397,221367.503071666
2398,135028.58620955236
2399,35950.66988454643
2400,44777.226924710674
2401,110269.41137554799
2402,145467.32975476282
2403,137382.4245648759
2404,137462.16331309453
2405,173535.92878499744
2406,148127.319728649
2407,115451.80435478571
2408,154414.79495097348
2409,106200.78438496706
2410,191715.0315475841
2411,108936.24080964946
2412,140053.92513511074
2413,107412.49783765012
2414,125493.92925402941
2415,119074.13721505087
2416,134783.15195370815
2417,116961.8986170562
2418,117169.70842498657
2419,91858.1399211397
2420,113455.82483659266
2421,69766.92231218796
2422,98711.60967184696
2423,110221.64736891072
2424,166108.6793875317
2425,233963.9260924859
2426,146495.9896286577
2427,108736.61198760872
2428,191608.35810751282
2429,92851.14570005168
2430,131790.63263447
2431,96494.9585642966
2432,125167.8177817592
2433,133044.4470365066
2434,120508.63053392875
2435,138182.42549542198
2436,100609.02237394871
2437,94100.638017294
2438,104511.84466542257
2439,113507.68182412116
2440,130414.3101150943
2441,95703.15492691752
2442,93080.26942122867
2443,133905.63882662356
2444,131650.5585590033
2445,59173.64431137347
2446,107441.36514160316
2447,202972.2153326834
2448,134672.6157209333
2449,110488.5619757825
2450,155794.66623705835
2451,105982.44697796018
2452,205193.64729056694
2453,78739.56469571788
2454,119922.25289513264
2455,145005.043429289
2456,120510.68576820893
2457,113595.81479527988
2458,116042.30148695223
2459,87962.20941774314
2460,154157.69754822715
2461,109595.61578155309
2462,116241.01439090329
2463,131096.90291603073
2464,156443.97453496978
2465,138916.98201507214
2466,102334.17436354537
2467,167873.32706454326
2468,83626.21547500277
2469,78690.11393533612
2470,194837.1653498367
2471,218090.14932884648
2472,168733.96891918546
2473,89400.99146710546
2474,69103.64753975184
2475,237213.50167092984
2476,81218.21604497603
2477,83414.43990200676
2478,160586.1096654171
2479,100190.59494615602
2480,127694.29708954669
2481,118024.67837997945
2482,120243.59674328496
2483,89973.81775888265
2484,140085.0300486898
2485,119420.60466654901
2486,134408.8908589522
2487,201982.54600847745
2488,177277.97849279642
2489,163919.09711978305
2490,142230.16174752964
2491,89316.08118881914
2492,198016.84720249078
2493,150196.5114427677
2494,152740.30518082413
2495,78153.75402988505
2496,226265.6313386329
2497,143610.49649170344
2498,90974.07699494273
2499,71381.99331751652
2500,101211.11544407788
2501,118857.98416005471
2502,135608.0732697351
2503,70875.4448593458
2504,121493.73765613278
2505,227539.9002684052
2506,260378.0302778089
2507,271933.6871898277
2508,260475.90780905145
2509,229844.30059430492
2510,230948.3566526177
2511,192180.35930407164
2512,204005.64989434835
2513,241566.81675602682
2514,278110.4636904383
2515,136932.75499159563
2516,179741.79093219573
2517,131955.63254708215
2518,141852.31840880727
2519,213829.34442519885
2520,225207.84759401018
2521,193756.5283408058
2522,230870.3715200338
2523,114058.85164165404
2524,129316.36902468908
2525,135087.38165038824
2526,120951.19787457329
2527,103189.00780102634
2528,112346.28397866315
2529,132025.63254229608
2530,117958.60192135256
2531,251357.7624923673
2532,225250.53066263394
2533,211572.05628228793
2534,239999.14856667165
2535,268038.7392416885
2536,247751.91554583004
2537,247049.6657915695
2538,189537.401865131
2539,204386.93460887182
2540,172667.61195504852
2541,197235.1825368253
2542,146843.5781935712
2543,119300.96670235787
2544,98569.3227365599
2545,147376.0686403499
2546,148210.76684672153
2547,165316.98151017935
2548,158678.92787443707
2549,158688.87518901704
2550,558846.3517740171
2551,141445.81058115955
2552,117722.42996267742
2553,67620.25215268112
2554,90402.24033303419
2555,122717.33976570913
2556,73754.3312400158
2557,102273.195400269
2558,154093.2486812789
2559,98208.39605891542
2560,160629.5982126256
2561,149549.784431502
2562,125516.50651339046
2563,128475.84578804672
2564,200774.97393991123
2565,165709.34719984396
2566,104965.54902672139
2567,99584.29977589357
2568,191807.77027748642
2569,193164.5520779884
2570,129828.2521579375
2571,146139.23164794687
2572,186008.2242548291
2573,223305.0826927994
2574,236151.86779481755
2575,134548.18786700303
2576,131458.7407175668
2577,118947.82431717892
2578,80312.63655049121
2579,28390.681016111397
2580,97547.39771136502
2581,116117.33218048676
2582,121294.16890751757
2583,256627.78787805676
2584,182004.12701454107
2585,187001.72921793326
2586,229803.81956816814
2587,215726.7596187971
2588,134209.90442715026
2589,162149.59385741223
2590,214823.6014671137
2591,251135.50289778155
2592,208161.95486421022
2593,233680.6005610088
2594,189754.30913995067
2595,214641.61127673206
2596,306580.7330523371
2597,185583.94750505337
2598,259171.40942333057
2599,318560.0494833684
2600,113888.3151284142
2601,154219.14240610832
2602,45524.367652227986
2603,59927.74398417212
2604,63268.92037320102
2605,49174.73826196336
2606,148067.5391464911
2607,231045.11594534386
2608,211810.44054363202
2609,174140.21254148078
2610,105419.86078851297
2611,114638.97721736506
2612,162869.82139659254
2613,127649.82278674212
2614,105542.90978946304
2615,171053.50733687682
2616,177365.01793718128
2617,189128.23441454675
2618,214958.58313810872
2619,220033.45399976498
2620,195228.48281699233
2621,178181.54661603458
2622,188690.2442013349
2623,228026.4657473131
2624,291051.59313581116
2625,238668.6639280368
2626,185441.46171032754
2627,175960.46075766138
2628,371213.3551815371
2629,364075.27231596387
2630,314779.79727062094
2631,377880.0902406459
2632,332685.4696415721
2633,270080.2649256734
2634,345887.65928731323
2635,169282.1102681039
2636,204104.20475313463
2637,195142.05752555327
2638,245016.526875281
2639,204351.5520000297
2640,166992.06032688962
2641,85211.49108828418
2642,172087.79673381126
2643,120892.89192479756
2644,123578.37256845762
2645,106023.3015976455
2646,102036.68976384029
2647,114922.67594836745
2648,150722.32222683122
2649,141583.97407431435
2650,138608.39389741165
2651,134110.3368365413
2652,338743.9612991342
2653,256981.6434048426
2654,230181.335509239
2655,348055.07083791983
2656,301787.4950937538
2657,296487.2196114918
2658,253353.0914259893
2659,277556.8913140062
2660,300083.80171629833
2661,313161.98137383815
2662,323620.7531615456
2663,288345.07939538267
2664,253456.2876683029
2665,318068.21740920865
2666,264709.0292851706
2667,181931.81363474904
2668,196419.66636980348
2669,171687.9803844809
2670,273679.5841507064
2671,198776.69514056295
2672,199648.06218657782
2673,202158.60018502572
2674,218326.8517103966
2675,171137.35323824408
2676,199788.25340694818
2677,207494.66146596475
2678,250836.53939526342
2679,276060.66057492676
2680,277945.2410372903
2681,347084.2538644399
2682,296338.9885659623
2683,415751.5303855897
2684,296962.9869780906
2685,312776.1016726836
2686,249011.0851902177
2687,278845.6096380558
2688,223975.2655274477
2689,205136.89389473782
2690,349892.14036117075
2691,178899.98771485197
2692,136890.49083630368
2693,196159.48934548767
2694,145672.89263332705
2695,209194.54035740392
2696,195866.79884494306
2697,182767.69565209467
2698,216602.0149190647
2699,166425.9590015486
2700,142582.46332029626
2701,154819.59182573366
2702,122871.55226924038
2703,158762.013519675
2704,155680.85662621632
2705,92978.41219599568
2706,90907.29585742136
2707,134378.88146582828
2708,101103.75057467446
2709,107397.80557484156
2710,110192.68494153
2711,161742.7071528621
2712,339608.36565685086
2713,168632.06980377296
2714,147043.0092662673
2715,152230.89382436033
2716,142246.6862606795
2717,177233.2550596143
2718,211537.482010592
2719,138773.11761887185
2720,226261.38524425286
2721,135702.76321419212
2722,175333.3417579271
2723,172399.7045855613
2724,106949.03955749539
2725,120632.89591698488
2726,118433.04908761266
2727,165502.55110390577
2728,184375.31835451582
2729,132234.38625597884
2730,129044.69793958333
2731,128325.66907218052
2732,107486.24516634643
2733,174823.91046966542
2734,151078.17466342915
